order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,order_status,completed_order,traffic_source
902934,2025-03-10,10369,2019,4,315.66,0.2,1262.64,1010.11,Completed,1,Paid
902935,2025-01-30,10187,2035,2,332.95,0.0,665.9,665.9,Completed,1,Organic
902936,2026-02-22,10018,2052,2,196.34,0.0,392.68,392.68,Completed,1,Paid
902937,2025-12-09,10271,2032,4,288.97,0.0,1155.88,1155.88,Returned,0,Organic
902938,2026-03-19,10240,2050,4,249.1,0.15,996.4,846.94,Completed,1,Organic
902939,2025-06-19,10408,2030,4,240.52,0.05,962.08,913.98,Cancelled,0,Direct
902940,2025-05-18,10370,2050,3,249.1,0.15,747.3,635.2,Completed,1,Organic
902941,2025-07-09,10289,2031,3,252.94,0.0,758.82,758.82,Cancelled,0,Email
902942,2025-09-15,10196,2052,1,196.34,0.0,196.34,196.34,Cancelled,0,Organic
902943,2025-04-01,10176,2019,3,315.66,0.0,946.98,946.98,Completed,1,Organic
902944,2025-06-20,10474,2054,5,449.18,0.15,2245.9,1909.02,Completed,1,Organic
902945,2025-06-24,10095,2049,4,42.89,0.05,171.56,162.98,Completed,1,Referral
902946,2025-10-22,10196,2026,3,15.26,0.1,45.78,41.2,Completed,1,Direct
902947,2025-05-03,10007,2030,3,240.52,0.0,721.56,721.56,Completed,1,Direct
902948,2025-03-02,10137,2012,4,408.15,0.0,1632.6,1632.6,Completed,1,Organic
902949,2025-12-08,10489,2017,5,378.92,0.05,1894.6,1799.87,Completed,1,Direct
902950,2025-08-01,10419,2008,3,362.16,0.1,1086.48,977.83,Cancelled,0,Organic
902951,2026-02-19,10029,2029,5,45.84,0.0,229.2,229.2,Completed,1,Paid
902952,2025-02-23,10493,2059,1,352.1,0.0,352.1,352.1,Completed,1,Direct
902953,2025-09-11,10482,2034,3,331.96,0.15,995.88,846.5,Completed,1,Organic
902954,2025-07-08,10374,2036,4,249.34,0.0,997.36,997.36,Cancelled,0,Paid
902955,2025-03-22,10108,2024,3,193.56,0.1,580.68,522.61,Completed,1,Direct
902956,2025-09-16,10409,2030,3,240.52,0.0,721.56,721.56,Completed,1,Direct
902957,2025-09-13,10025,2008,4,362.16,0.0,1448.64,1448.64,Returned,0,Direct
902958,2026-02-22,10347,2002,5,204.34,0.0,1021.7,1021.7,Completed,1,Direct
902959,2025-03-17,10114,2058,4,353.34,0.05,1413.36,1342.69,Completed,1,Paid
902960,2025-12-16,10166,2027,2,71.46,0.0,142.92,142.92,Completed,1,Organic
902961,2025-02-01,10331,2053,1,26.72,0.15,26.72,22.71,Completed,1,Paid
902962,2025-03-20,10417,2029,5,45.84,0.0,229.2,229.2,Cancelled,0,Paid
902963,2025-11-29,10266,2043,1,92.47,0.0,92.47,92.47,Cancelled,0,Paid
902964,2025-12-16,10092,2047,2,227.32,0.0,454.64,454.64,Completed,1,Paid
902965,2026-03-10,10485,2013,1,426.31,0.0,426.31,426.31,Completed,1,Organic
902966,2025-10-21,10355,2051,1,300.13,0.1,300.13,270.12,Completed,1,Paid
902967,2026-02-17,10322,2045,1,170.66,0.05,170.66,162.13,Completed,1,Organic
902968,2025-03-04,10102,2025,5,57.0,0.0,285.0,285.0,Completed,1,Paid
902969,2025-07-20,10091,2059,1,352.1,0.05,352.1,334.5,Completed,1,Direct
902970,2026-03-15,10249,2051,2,300.13,0.0,600.26,600.26,Completed,1,Referral
902971,2025-06-30,10424,2058,2,353.34,0.15,706.68,600.68,Completed,1,Organic
902972,2025-12-21,10395,2053,4,26.72,0.0,106.88,106.88,Completed,1,Direct
902973,2025-11-05,10312,2012,1,408.15,0.0,408.15,408.15,Completed,1,Email
902974,2026-03-01,10458,2051,2,300.13,0.1,600.26,540.23,Completed,1,Organic
902975,2025-08-07,10045,2033,3,15.18,0.2,45.54,36.43,Completed,1,Organic
902976,2025-01-26,10283,2030,1,240.52,0.05,240.52,228.49,Completed,1,Paid
902977,2025-03-03,10392,2033,2,15.18,0.1,30.36,27.32,Completed,1,Organic
902978,2025-01-08,10252,2008,2,362.16,0.0,724.32,724.32,Completed,1,Direct
902979,2026-02-26,10284,2015,5,229.89,0.1,1149.45,1034.51,Completed,1,Organic
902980,2025-02-15,10494,2055,4,426.97,0.05,1707.88,1622.49,Completed,1,Paid
902981,2025-12-29,10391,2017,5,378.92,0.15,1894.6,1610.41,Completed,1,Paid
902982,2025-06-16,10227,2049,3,42.89,0.0,128.67,128.67,Completed,1,Referral
902983,2025-04-21,10354,2010,2,53.34,0.2,106.68,85.34,Cancelled,0,Paid
902984,2025-11-21,10055,2049,5,42.89,0.0,214.45,214.45,Returned,0,Paid
902985,2025-12-10,10440,2048,5,237.52,0.0,1187.6,1187.6,Completed,1,Referral
902986,2025-11-20,10441,2012,2,408.15,0.1,816.3,734.67,Completed,1,Organic
902987,2025-04-04,10421,2057,5,429.13,0.2,2145.65,1716.52,Completed,1,Paid
902988,2025-01-26,10461,2025,2,57.0,0.1,114.0,102.6,Completed,1,Direct
902989,2026-03-19,10409,2016,1,173.71,0.15,173.71,147.65,Completed,1,Organic
902990,2025-07-23,10351,2051,4,300.13,0.0,1200.52,1200.52,Completed,1,Organic
902991,2025-12-09,10162,2015,5,229.89,0.15,1149.45,977.03,Completed,1,Email
902992,2025-06-15,10077,2001,1,189.6,0.0,189.6,189.6,Completed,1,Paid
902993,2025-01-30,10261,2051,3,300.13,0.05,900.39,855.37,Completed,1,Direct
902994,2025-08-31,10337,2024,4,193.56,0.0,774.24,774.24,Completed,1,Direct
902995,2025-01-24,10186,2021,3,121.12,0.05,363.36,345.19,Completed,1,Referral
902996,2025-12-04,10035,2024,1,193.56,0.0,193.56,193.56,Completed,1,Organic
902997,2025-10-17,10393,2059,3,352.1,0.0,1056.3,1056.3,Completed,1,Email
902998,2025-12-10,10047,2037,4,352.38,0.05,1409.52,1339.04,Completed,1,Paid
902999,2025-10-08,10255,2023,2,135.34,0.0,270.68,270.68,Completed,1,Direct
903000,2025-01-10,10130,2011,4,134.0,0.2,536.0,428.8,Completed,1,Organic
903001,2026-03-20,10334,2032,1,288.97,0.0,288.97,288.97,Completed,1,Organic
903002,2025-02-07,10482,2013,5,426.31,0.0,2131.55,2131.55,Completed,1,Referral
903003,2025-11-14,10207,2030,5,240.52,0.05,1202.6,1142.47,Completed,1,Organic
903004,2025-09-25,10243,2014,1,162.52,0.0,162.52,162.52,Completed,1,Paid
903005,2025-02-10,10409,2039,2,351.08,0.0,702.16,702.16,Completed,1,Email
903006,2025-01-15,10236,2022,5,329.44,0.2,1647.2,1317.76,Completed,1,Paid
903007,2025-10-06,10216,2023,2,135.34,0.1,270.68,243.61,Cancelled,0,Referral
903008,2025-12-17,10293,2058,3,353.34,0.0,1060.02,1060.02,Completed,1,Email
903009,2025-07-15,10169,2020,2,206.28,0.0,412.56,412.56,Completed,1,Direct
903010,2025-10-24,10327,2022,2,329.44,0.0,658.88,658.88,Completed,1,Organic
903011,2025-10-28,10036,2023,1,135.34,0.1,135.34,121.81,Completed,1,Paid
903012,2025-05-25,10289,2041,4,420.55,0.1,1682.2,1513.98,Completed,1,Organic
903013,2025-01-26,10001,2009,4,291.4,0.2,1165.6,932.48,Completed,1,Paid
903014,2025-10-06,10341,2049,4,42.89,0.05,171.56,162.98,Completed,1,Paid
903015,2025-08-19,10473,2020,1,206.28,0.0,206.28,206.28,Completed,1,Direct
903016,2025-08-07,10354,2003,3,206.43,0.15,619.29,526.4,Completed,1,Paid
903017,2025-06-30,10162,2045,2,170.66,0.05,341.32,324.25,Completed,1,Direct
903018,2025-05-20,10290,2028,5,114.33,0.0,571.65,571.65,Completed,1,Organic
903019,2025-11-22,10290,2042,3,248.02,0.0,744.06,744.06,Completed,1,Organic
903020,2025-04-16,10026,2045,3,170.66,0.05,511.98,486.38,Completed,1,Organic
903021,2025-06-29,10057,2011,5,134.0,0.0,670.0,670.0,Completed,1,Organic
903022,2025-06-03,10121,2006,3,212.06,0.05,636.18,604.37,Cancelled,0,Email
903023,2025-10-14,10431,2037,3,352.38,0.05,1057.14,1004.28,Completed,1,Paid
903024,2025-12-03,10223,2016,3,173.71,0.2,521.13,416.9,Completed,1,Direct
903025,2025-05-30,10382,2015,3,229.89,0.1,689.67,620.7,Completed,1,Direct
903026,2025-06-06,10314,2008,4,362.16,0.05,1448.64,1376.21,Completed,1,Organic
903027,2025-11-08,10125,2054,3,449.18,0.0,1347.54,1347.54,Completed,1,Organic
903028,2025-05-19,10450,2027,3,71.46,0.0,214.38,214.38,Completed,1,Direct
903029,2025-12-25,10288,2011,2,134.0,0.0,268.0,268.0,Completed,1,Paid
903030,2025-03-07,10310,2047,4,227.32,0.1,909.28,818.35,Completed,1,Email
903031,2026-02-23,10273,2042,5,248.02,0.05,1240.1,1178.09,Cancelled,0,Organic
903032,2025-03-22,10054,2001,5,189.6,0.0,948.0,948.0,Completed,1,Organic
903033,2026-03-17,10246,2049,1,42.89,0.05,42.89,40.75,Completed,1,Direct
903034,2025-06-28,10099,2019,4,315.66,0.0,1262.64,1262.64,Completed,1,Email
903035,2026-03-16,10399,2009,1,291.4,0.0,291.4,291.4,Completed,1,Organic
903036,2025-08-10,10435,2020,4,206.28,0.15,825.12,701.35,Completed,1,Email
903037,2025-10-18,10028,2053,1,26.72,0.0,26.72,26.72,Completed,1,Paid
903038,2025-03-11,10399,2008,2,362.16,0.1,724.32,651.89,Completed,1,Direct
903039,2026-03-19,10183,2034,5,331.96,0.0,1659.8,1659.8,Completed,1,Paid
903040,2025-12-13,10430,2031,1,252.94,0.05,252.94,240.29,Completed,1,Direct
903041,2025-10-21,10313,2014,1,162.52,0.0,162.52,162.52,Completed,1,Paid
903042,2025-05-13,10357,2021,4,121.12,0.0,484.48,484.48,Completed,1,Organic
903043,2025-10-05,10282,2024,1,193.56,0.15,193.56,164.53,Completed,1,Organic
903044,2026-03-01,10209,2011,2,134.0,0.0,268.0,268.0,Completed,1,Paid
903045,2025-05-30,10094,2017,4,378.92,0.0,1515.68,1515.68,Completed,1,Paid
903046,2025-12-06,10231,2046,5,403.43,0.0,2017.15,2017.15,Completed,1,Email
903047,2025-12-03,10203,2051,5,300.13,0.1,1500.65,1350.59,Completed,1,Direct
903048,2025-11-30,10161,2046,2,403.43,0.05,806.86,766.52,Completed,1,Direct
903049,2025-01-26,10079,2057,1,429.13,0.05,429.13,407.67,Returned,0,Paid
903050,2025-05-27,10033,2030,3,240.52,0.0,721.56,721.56,Completed,1,Organic
903051,2025-06-13,10030,2010,2,53.34,0.05,106.68,101.35,Completed,1,Paid
903052,2025-01-25,10084,2011,5,134.0,0.05,670.0,636.5,Completed,1,Paid
903053,2025-04-03,10230,2049,3,42.89,0.1,128.67,115.8,Completed,1,Direct
903054,2025-04-12,10103,2009,5,291.4,0.2,1457.0,1165.6,Completed,1,Organic
903055,2025-03-11,10009,2009,3,291.4,0.0,874.2,874.2,Returned,0,Organic
903056,2026-03-26,10006,2015,1,229.89,0.0,229.89,229.89,Completed,1,Paid
903057,2025-02-04,10376,2045,1,170.66,0.1,170.66,153.59,Completed,1,Paid
903058,2026-02-22,10006,2029,4,45.84,0.0,183.36,183.36,Completed,1,Email
903059,2026-01-20,10417,2021,2,121.12,0.15,242.24,205.9,Completed,1,Organic
903060,2025-07-09,10108,2004,1,365.41,0.15,365.41,310.6,Completed,1,Organic
903061,2025-10-25,10285,2050,3,249.1,0.1,747.3,672.57,Completed,1,Organic
903062,2025-05-19,10367,2059,2,352.1,0.0,704.2,704.2,Completed,1,Paid
903063,2026-02-14,10298,2052,1,196.34,0.0,196.34,196.34,Completed,1,Referral
903064,2025-12-05,10409,2009,3,291.4,0.0,874.2,874.2,Completed,1,Paid
903065,2026-03-26,10370,2027,3,71.46,0.05,214.38,203.66,Completed,1,Direct
903066,2025-02-22,10426,2059,4,352.1,0.05,1408.4,1337.98,Completed,1,Paid
903067,2025-05-14,10212,2007,5,241.14,0.1,1205.7,1085.13,Completed,1,Direct
903068,2025-05-16,10026,2025,3,57.0,0.05,171.0,162.45,Completed,1,Direct
903069,2025-08-14,10079,2051,4,300.13,0.05,1200.52,1140.49,Completed,1,Direct
903070,2025-02-02,10093,2010,3,53.34,0.05,160.02,152.02,Completed,1,Email
903071,2025-12-19,10176,2025,4,57.0,0.1,228.0,205.2,Completed,1,Organic
903072,2025-09-17,10372,2048,2,237.52,0.15,475.04,403.78,Completed,1,Email
903073,2025-08-20,10294,2050,1,249.1,0.1,249.1,224.19,Completed,1,Organic
903074,2025-01-25,10062,2034,4,331.96,0.2,1327.84,1062.27,Completed,1,Email
903075,2025-12-19,10284,2027,5,71.46,0.0,357.3,357.3,Cancelled,0,Referral
903076,2025-02-07,10233,2055,1,426.97,0.15,426.97,362.92,Completed,1,Email
903077,2026-02-13,10323,2060,2,258.72,0.05,517.44,491.57,Completed,1,Email
903078,2025-11-14,10317,2017,3,378.92,0.0,1136.76,1136.76,Completed,1,Direct
903079,2026-01-27,10057,2032,1,288.97,0.0,288.97,288.97,Completed,1,Paid
903080,2025-07-18,10384,2017,2,378.92,0.0,757.84,757.84,Completed,1,Organic
903081,2025-07-04,10439,2019,2,315.66,0.0,631.32,631.32,Completed,1,Paid
903082,2025-06-14,10351,2052,3,196.34,0.05,589.02,559.57,Completed,1,Direct
903083,2025-04-09,10466,2013,1,426.31,0.1,426.31,383.68,Completed,1,Organic
903084,2025-05-29,10151,2020,4,206.28,0.15,825.12,701.35,Completed,1,Paid
903085,2026-03-07,10266,2032,5,288.97,0.05,1444.85,1372.61,Cancelled,0,Organic
903086,2025-08-26,10011,2052,2,196.34,0.0,392.68,392.68,Completed,1,Email
903087,2026-01-28,10260,2044,3,390.68,0.0,1172.04,1172.04,Completed,1,Paid
903088,2026-02-08,10350,2029,4,45.84,0.0,183.36,183.36,Completed,1,Organic
903089,2025-08-07,10325,2043,2,92.47,0.0,184.94,184.94,Cancelled,0,Direct
903090,2025-08-01,10120,2018,2,68.82,0.05,137.64,130.76,Completed,1,Paid
903091,2025-03-29,10082,2059,3,352.1,0.05,1056.3,1003.48,Completed,1,Organic
903092,2025-07-24,10179,2035,1,332.95,0.0,332.95,332.95,Completed,1,Organic
903093,2025-07-08,10294,2047,2,227.32,0.0,454.64,454.64,Completed,1,Organic
903094,2026-03-19,10489,2060,4,258.72,0.0,1034.88,1034.88,Completed,1,Paid
903095,2026-01-23,10341,2045,5,170.66,0.0,853.3,853.3,Completed,1,Paid
903096,2026-01-04,10416,2010,4,53.34,0.0,213.36,213.36,Completed,1,Paid
903097,2026-01-27,10489,2012,1,408.15,0.0,408.15,408.15,Completed,1,Email
903098,2025-11-16,10264,2002,5,204.34,0.0,1021.7,1021.7,Completed,1,Direct
903099,2025-04-25,10336,2035,1,332.95,0.0,332.95,332.95,Completed,1,Direct
903100,2025-04-25,10361,2055,2,426.97,0.0,853.94,853.94,Completed,1,Organic
903101,2025-03-19,10049,2054,2,449.18,0.1,898.36,808.52,Completed,1,Paid
903102,2025-12-06,10467,2057,1,429.13,0.1,429.13,386.22,Completed,1,Direct
903103,2025-10-06,10214,2035,4,332.95,0.2,1331.8,1065.44,Completed,1,Organic
903104,2026-01-26,10299,2008,5,362.16,0.0,1810.8,1810.8,Completed,1,Organic
903105,2025-06-08,10157,2049,2,42.89,0.1,85.78,77.2,Completed,1,Organic
903106,2025-07-18,10091,2037,5,352.38,0.15,1761.9,1497.62,Completed,1,Email
903107,2025-09-03,10126,2054,3,449.18,0.05,1347.54,1280.16,Completed,1,Referral
903108,2025-11-23,10206,2019,4,315.66,0.1,1262.64,1136.38,Completed,1,Organic
903109,2025-08-11,10371,2009,2,291.4,0.0,582.8,582.8,Completed,1,Email
903110,2026-01-02,10477,2028,2,114.33,0.0,228.66,228.66,Completed,1,Organic
903111,2025-12-20,10033,2003,3,206.43,0.0,619.29,619.29,Completed,1,Organic
903112,2025-02-27,10145,2047,4,227.32,0.15,909.28,772.89,Cancelled,0,Email
903113,2026-03-18,10359,2056,1,168.58,0.0,168.58,168.58,Completed,1,Paid
903114,2026-02-27,10390,2027,5,71.46,0.05,357.3,339.44,Returned,0,Organic
903115,2025-12-20,10270,2007,2,241.14,0.05,482.28,458.17,Completed,1,Direct
903116,2025-01-11,10030,2015,4,229.89,0.0,919.56,919.56,Completed,1,Email
903117,2025-03-28,10362,2001,1,189.6,0.0,189.6,189.6,Cancelled,0,Direct
903118,2025-10-04,10173,2013,5,426.31,0.0,2131.55,2131.55,Cancelled,0,Organic
903119,2025-11-20,10024,2021,2,121.12,0.0,242.24,242.24,Cancelled,0,Direct
903120,2025-10-09,10364,2001,3,189.6,0.05,568.8,540.36,Completed,1,Paid
903121,2026-02-19,10316,2011,5,134.0,0.1,670.0,603.0,Completed,1,Paid
903122,2025-10-01,10358,2028,2,114.33,0.1,228.66,205.79,Completed,1,Referral
903123,2026-03-16,10117,2012,5,408.15,0.2,2040.75,1632.6,Completed,1,Direct
903124,2025-11-09,10458,2025,2,57.0,0.0,114.0,114.0,Completed,1,Referral
903125,2025-02-12,10259,2022,1,329.44,0.15,329.44,280.02,Returned,0,Referral
903126,2026-01-20,10424,2050,4,249.1,0.0,996.4,996.4,Completed,1,Organic
903127,2025-10-10,10157,2050,1,249.1,0.0,249.1,249.1,Completed,1,Organic
903128,2025-09-16,10406,2011,2,134.0,0.15,268.0,227.8,Completed,1,Organic
903129,2025-12-11,10277,2055,5,426.97,0.1,2134.85,1921.37,Completed,1,Direct
903130,2025-08-25,10378,2039,1,351.08,0.05,351.08,333.53,Completed,1,Referral
903131,2026-01-12,10482,2045,1,170.66,0.0,170.66,170.66,Cancelled,0,Paid
903132,2025-02-18,10334,2003,4,206.43,0.1,825.72,743.15,Completed,1,Direct
903133,2025-03-27,10004,2041,5,420.55,0.05,2102.75,1997.61,Completed,1,Direct
903134,2025-05-07,10395,2005,5,170.59,0.0,852.95,852.95,Completed,1,Referral
903135,2025-03-01,10236,2059,5,352.1,0.1,1760.5,1584.45,Completed,1,Email
903136,2025-10-24,10437,2035,2,332.95,0.05,665.9,632.6,Completed,1,Email
903137,2025-04-02,10377,2044,1,390.68,0.2,390.68,312.54,Completed,1,Organic
903138,2025-07-20,10193,2024,4,193.56,0.05,774.24,735.53,Completed,1,Email
903139,2025-07-01,10295,2054,1,449.18,0.0,449.18,449.18,Completed,1,Paid
903140,2025-09-17,10304,2037,2,352.38,0.0,704.76,704.76,Completed,1,Organic
903141,2025-08-11,10322,2041,1,420.55,0.1,420.55,378.5,Completed,1,Direct
903142,2025-10-24,10442,2039,1,351.08,0.0,351.08,351.08,Completed,1,Organic
903143,2025-11-13,10211,2028,5,114.33,0.2,571.65,457.32,Completed,1,Direct
903144,2025-10-21,10317,2026,4,15.26,0.0,61.04,61.04,Completed,1,Direct
903145,2025-08-23,10158,2044,4,390.68,0.0,1562.72,1562.72,Completed,1,Email
903146,2025-10-20,10146,2026,3,15.26,0.0,45.78,45.78,Completed,1,Direct
903147,2026-02-15,10259,2055,3,426.97,0.0,1280.91,1280.91,Completed,1,Paid
903148,2025-08-23,10266,2041,3,420.55,0.0,1261.65,1261.65,Completed,1,Email
903149,2025-10-01,10055,2025,3,57.0,0.1,171.0,153.9,Completed,1,Organic
903150,2025-06-11,10006,2051,5,300.13,0.0,1500.65,1500.65,Completed,1,Direct
903151,2026-03-25,10006,2021,2,121.12,0.0,242.24,242.24,Cancelled,0,Organic
903152,2025-07-24,10072,2030,1,240.52,0.0,240.52,240.52,Completed,1,Email
903153,2025-02-01,10010,2054,5,449.18,0.0,2245.9,2245.9,Completed,1,Organic
903154,2025-09-24,10054,2050,2,249.1,0.0,498.2,498.2,Cancelled,0,Email
903155,2025-04-08,10448,2043,1,92.47,0.0,92.47,92.47,Completed,1,Direct
903156,2025-10-10,10122,2040,5,27.36,0.1,136.8,123.12,Completed,1,Direct
903157,2025-02-24,10284,2023,4,135.34,0.2,541.36,433.09,Completed,1,Organic
903158,2025-08-17,10404,2024,1,193.56,0.0,193.56,193.56,Completed,1,Email
903159,2026-01-04,10200,2049,4,42.89,0.0,171.56,171.56,Cancelled,0,Direct
903160,2025-07-02,10331,2014,1,162.52,0.15,162.52,138.14,Returned,0,Paid
903161,2025-02-19,10286,2017,5,378.92,0.0,1894.6,1894.6,Completed,1,Email
903162,2026-03-09,10460,2019,4,315.66,0.0,1262.64,1262.64,Completed,1,Direct
903163,2026-01-05,10468,2002,1,204.34,0.05,204.34,194.12,Completed,1,Direct
903164,2026-02-16,10018,2002,1,204.34,0.05,204.34,194.12,Completed,1,Paid
903165,2025-12-19,10063,2004,2,365.41,0.0,730.82,730.82,Completed,1,Referral
903166,2025-05-10,10068,2039,5,351.08,0.15,1755.4,1492.09,Completed,1,Organic
903167,2025-06-25,10489,2028,5,114.33,0.15,571.65,485.9,Completed,1,Referral
903168,2025-03-26,10155,2003,4,206.43,0.0,825.72,825.72,Completed,1,Organic
903169,2025-06-26,10313,2039,4,351.08,0.15,1404.32,1193.67,Completed,1,Referral
903170,2026-01-29,10092,2012,2,408.15,0.0,816.3,816.3,Completed,1,Organic
903171,2025-11-22,10332,2043,3,92.47,0.0,277.41,277.41,Completed,1,Paid
903172,2025-09-03,10462,2025,3,57.0,0.05,171.0,162.45,Completed,1,Paid
903173,2025-11-02,10115,2039,4,351.08,0.0,1404.32,1404.32,Completed,1,Direct
903174,2025-04-29,10274,2015,3,229.89,0.0,689.67,689.67,Completed,1,Referral
903175,2025-05-28,10171,2047,3,227.32,0.0,681.96,681.96,Completed,1,Direct
903176,2025-11-02,10029,2001,2,189.6,0.0,379.2,379.2,Completed,1,Referral
903177,2026-03-21,10035,2060,4,258.72,0.0,1034.88,1034.88,Completed,1,Organic
903178,2025-08-26,10254,2011,4,134.0,0.1,536.0,482.4,Completed,1,Email
903179,2025-05-07,10317,2023,5,135.34,0.0,676.7,676.7,Completed,1,Email
903180,2025-03-29,10093,2038,3,287.23,0.0,861.69,861.69,Completed,1,Organic
903181,2026-03-16,10161,2007,4,241.14,0.0,964.56,964.56,Completed,1,Paid
903182,2025-11-11,10044,2029,1,45.84,0.0,45.84,45.84,Cancelled,0,Email
903183,2025-11-23,10025,2024,3,193.56,0.05,580.68,551.65,Completed,1,Paid
903184,2025-05-18,10242,2015,3,229.89,0.05,689.67,655.19,Completed,1,Organic
903185,2025-08-13,10448,2034,3,331.96,0.0,995.88,995.88,Completed,1,Paid
903186,2025-07-02,10298,2020,5,206.28,0.05,1031.4,979.83,Completed,1,Direct
903187,2025-11-05,10105,2003,3,206.43,0.0,619.29,619.29,Completed,1,Organic
903188,2025-04-10,10064,2034,2,331.96,0.0,663.92,663.92,Cancelled,0,Organic
903189,2025-04-13,10123,2053,5,26.72,0.15,133.6,113.56,Returned,0,Paid
903190,2025-01-20,10263,2031,5,252.94,0.05,1264.7,1201.46,Completed,1,Referral
903191,2025-02-04,10181,2051,2,300.13,0.05,600.26,570.25,Completed,1,Organic
903192,2026-02-28,10285,2028,2,114.33,0.0,228.66,228.66,Completed,1,Organic
903193,2025-08-16,10355,2020,4,206.28,0.0,825.12,825.12,Completed,1,Referral
903194,2026-01-09,10116,2031,5,252.94,0.0,1264.7,1264.7,Completed,1,Direct
903195,2025-07-02,10218,2044,4,390.68,0.0,1562.72,1562.72,Completed,1,Paid
903196,2025-02-14,10377,2031,4,252.94,0.1,1011.76,910.58,Cancelled,0,Email
903197,2025-07-23,10302,2060,1,258.72,0.2,258.72,206.98,Completed,1,Direct
903198,2025-03-11,10301,2039,5,351.08,0.0,1755.4,1755.4,Completed,1,Direct
903199,2025-05-15,10498,2058,3,353.34,0.0,1060.02,1060.02,Completed,1,Email
903200,2025-01-15,10354,2003,1,206.43,0.0,206.43,206.43,Completed,1,Paid
903201,2025-04-27,10296,2002,5,204.34,0.15,1021.7,868.45,Completed,1,Email
903202,2025-06-24,10084,2007,1,241.14,0.05,241.14,229.08,Completed,1,Email
903203,2025-05-28,10088,2042,3,248.02,0.0,744.06,744.06,Completed,1,Paid
903204,2025-09-22,10153,2040,5,27.36,0.1,136.8,123.12,Completed,1,Paid
903205,2025-10-15,10467,2057,3,429.13,0.1,1287.39,1158.65,Cancelled,0,Paid
903206,2025-12-30,10293,2023,5,135.34,0.0,676.7,676.7,Completed,1,Organic
903207,2025-10-31,10027,2012,2,408.15,0.0,816.3,816.3,Completed,1,Paid
903208,2025-10-03,10312,2043,1,92.47,0.1,92.47,83.22,Completed,1,Email
903209,2025-11-24,10312,2059,4,352.1,0.15,1408.4,1197.14,Completed,1,Referral
903210,2026-01-20,10298,2034,3,331.96,0.15,995.88,846.5,Completed,1,Paid
903211,2025-02-20,10405,2018,2,68.82,0.0,137.64,137.64,Completed,1,Organic
903212,2025-07-20,10268,2007,1,241.14,0.0,241.14,241.14,Completed,1,Organic
903213,2025-09-28,10258,2022,4,329.44,0.1,1317.76,1185.98,Completed,1,Organic
903214,2025-05-06,10313,2032,5,288.97,0.0,1444.85,1444.85,Cancelled,0,Paid
903215,2025-01-06,10455,2053,1,26.72,0.1,26.72,24.05,Completed,1,Referral
903216,2026-03-08,10369,2037,2,352.38,0.1,704.76,634.28,Completed,1,Email
903217,2025-07-09,10162,2010,5,53.34,0.15,266.7,226.69,Cancelled,0,Email
903218,2025-04-24,10422,2051,3,300.13,0.0,900.39,900.39,Completed,1,Paid
903219,2025-09-16,10276,2049,1,42.89,0.1,42.89,38.6,Completed,1,Direct
903220,2026-01-29,10429,2043,3,92.47,0.0,277.41,277.41,Completed,1,Organic
903221,2026-01-17,10063,2008,5,362.16,0.0,1810.8,1810.8,Completed,1,Organic
903222,2026-03-16,10273,2009,5,291.4,0.2,1457.0,1165.6,Completed,1,Email
903223,2025-06-11,10179,2008,2,362.16,0.1,724.32,651.89,Completed,1,Organic
903224,2025-09-29,10168,2053,5,26.72,0.1,133.6,120.24,Completed,1,Direct
903225,2025-01-22,10146,2021,1,121.12,0.15,121.12,102.95,Completed,1,Direct
903226,2025-04-16,10206,2005,3,170.59,0.15,511.77,435.0,Completed,1,Email
903227,2025-04-16,10195,2049,4,42.89,0.0,171.56,171.56,Completed,1,Organic
903228,2025-06-28,10261,2047,5,227.32,0.0,1136.6,1136.6,Completed,1,Paid
903229,2026-02-13,10317,2004,1,365.41,0.05,365.41,347.14,Completed,1,Referral
903230,2026-01-20,10431,2028,1,114.33,0.0,114.33,114.33,Returned,0,Paid
903231,2025-05-07,10045,2042,3,248.02,0.15,744.06,632.45,Completed,1,Organic
903232,2025-09-07,10291,2012,3,408.15,0.0,1224.45,1224.45,Cancelled,0,Organic
903233,2025-05-29,10127,2026,5,15.26,0.0,76.3,76.3,Completed,1,Paid
903234,2025-05-03,10242,2032,2,288.97,0.05,577.94,549.04,Completed,1,Email
903235,2025-08-04,10393,2042,4,248.02,0.0,992.08,992.08,Completed,1,Organic
903236,2025-04-01,10267,2006,4,212.06,0.1,848.24,763.42,Completed,1,Direct
903237,2025-12-16,10212,2005,1,170.59,0.15,170.59,145.0,Completed,1,Email
903238,2025-06-15,10325,2058,2,353.34,0.0,706.68,706.68,Cancelled,0,Email
903239,2025-06-03,10210,2054,3,449.18,0.0,1347.54,1347.54,Completed,1,Organic
903240,2025-04-07,10343,2036,5,249.34,0.0,1246.7,1246.7,Completed,1,Organic
903241,2025-05-16,10074,2032,4,288.97,0.0,1155.88,1155.88,Completed,1,Direct
903242,2026-03-23,10053,2017,3,378.92,0.1,1136.76,1023.08,Completed,1,Email
903243,2025-10-24,10118,2038,3,287.23,0.1,861.69,775.52,Cancelled,0,Email
903244,2025-10-22,10409,2003,4,206.43,0.05,825.72,784.43,Completed,1,Direct
903245,2025-12-04,10441,2039,1,351.08,0.05,351.08,333.53,Completed,1,Email
